WHEN_TIMESTAMP,ACTIONS_CRM_CONTACTS,ACTIONS_CRM_COMPANIES,ACTIONS_CRM_DEALS,ACTIONS_EMAIL,USERS_CRM_CONTACTS,USERS_CRM_COMPANIES,USERS_CRM_DEALS,USERS_EMAIL,id
2019-08-26,0,0,0,0,0,0,0,0,2422
2020-06-01,0,0,0,0,0,0,0,0,3544
2019-07-01,258,0,0,0,12,0,0,0,157
2019-08-26,973,77,581,8,20,9,9,2,3
2019-02-25,0,0,3,0,0,0,1,0,26
2020-05-11,326,34,55,0,15,12,10,0,3
2019-09-23,0,0,0,0,0,0,0,0,2085
2020-04-27,0,0,0,0,0,0,0,0,4876
2020-05-11,49,39,54,0,5,4,6,0,125
2019-07-01,9,3,20,0,1,1,1,0,3166
2020-02-24,2,0,0,0,1,0,0,0,1579
2020-03-09,0,0,0,0,0,0,0,0,27
2020-06-01,0,0,0,0,0,0,0,0,156
2020-02-03,1,4,0,0,1,2,0,0,2549
2019-11-18,5,0,7,0,2,0,2,0,53
2019-10-14,0,0,0,0,0,0,0,0,3489
2020-02-24,1,1,12,0,1,1,3,0,143
2019-03-18,1,0,9,0,1,0,1,0,2281
2019-09-23,24,10,18,0,1,1,1,0,4209
2019-05-13,0,0,0,0,0,0,0,0,662
2019-12-23,6,0,0,0,1,0,0,0,469
2019-03-18,0,0,0,0,0,0,0,0,1095
2020-02-03,12,15,7,0,1,1,1,0,2770
2020-05-18,16,7,70,0,4,3,8,0,33
2019-11-25,0,0,0,0,0,0,0,0,138
2020-06-22,14,0,0,15,1,0,0,1,134
2020-01-27,99,2,0,0,1,1,0,0,1591
2020-02-10,1,1,15,0,1,1,4,0,4779
2020-03-16,6,1,5,0,1,1,1,0,3967
2019-08-19,92,34,11,2,5,3,4,1,5
2019-12-09,0,0,0,0,0,0,0,0,4928
2020-04-06,0,0,0,0,0,0,0,0,1650
2019-07-22,0,0,0,0,0,0,0,0,3022
2019-09-09,0,0,0,0,0,0,0,0,4082
2019-09-23,0,0,0,0,0,0,0,0,3705
2020-05-25,15,0,0,0,2,0,0,0,4253
2019-01-14,67,70,57,0,7,6,5,0,103
2020-06-08,4,0,0,0,1,0,0,0,2994
2019-11-11,33,2,18,0,2,1,2,0,2083
2020-02-24,49,0,0,0,2,0,0,0,3805
2019-09-16,5,0,0,0,1,0,0,0,941
2019-08-12,88,6,1,0,4,2,1,0,193
2019-12-23,0,0,0,0,0,0,0,0,3393
2020-03-30,0,0,0,0,0,0,0,0,163
2020-05-11,1,0,15,0,1,0,5,0,178
2019-02-04,49,0,0,0,2,0,0,0,616
2020-01-20,7,13,62,0,1,2,2,0,70
2019-12-09,0,0,0,0,0,0,0,0,1357
2020-04-27,0,0,0,0,0,0,0,0,281
2019-07-22,5,0,0,2,1,0,0,2,40
2019-08-05,0,0,0,0,0,0,0,0,77
2020-02-24,0,0,0,0,0,0,0,0,4260
2019-08-12,8,6,0,0,1,1,0,0,3828
2019-03-04,0,0,0,0,0,0,0,0,3489
2020-03-23,0,0,0,0,0,0,0,0,161
2020-04-13,0,0,0,0,0,0,0,0,4920
2020-05-18,0,0,0,0,0,0,0,0,3159
2020-05-11,0,0,0,0,0,0,0,0,3667
2019-11-25,337,46,170,2,9,6,9,1,1
2020-04-20,22,4,0,0,1,1,0,0,3947
2019-10-14,221,3,2,1,3,1,1,1,114
2020-04-06,0,0,0,0,0,0,0,0,2618
2019-11-04,0,0,0,0,0,0,0,0,1220
2019-01-14,13,2,23,0,4,2,4,0,2064
2020-02-03,237,38,76,0,7,7,7,0,17
2020-06-22,0,0,0,0,0,0,0,0,155
2020-03-09,1,1,0,0,1,1,0,0,4144
2019-08-05,14,3,0,0,1,1,0,0,622
2019-04-29,0,0,0,0,0,0,0,0,138
2020-02-03,0,0,0,0,0,0,0,0,4690
2020-01-20,0,0,0,0,0,0,0,0,820
2020-07-27,653,347,53,0,9,6,5,0,52
2019-10-14,3,253,2,0,1,1,1,0,71
2019-03-04,407,579,0,0,2,2,0,0,2683
2019-05-06,0,0,0,0,0,0,0,0,4518
2020-01-13,0,0,0,0,0,0,0,0,786
2020-06-29,2,0,3,0,1,0,1,0,4906
2019-07-01,0,0,0,0,0,0,0,0,2101
2019-07-22,0,0,0,0,0,0,0,0,94
2020-02-03,0,0,0,0,0,0,0,0,1400
2020-04-20,70,0,1,45,15,0,1,8,199
2019-03-04,4,0,0,0,1,0,0,0,2447
2019-11-18,0,0,0,0,0,0,0,0,2772
2019-12-09,0,0,0,0,0,0,0,0,4159
2019-03-04,621,120,251,4,13,10,10,1,3
2020-07-20,112,48,128,0,5,5,5,0,158
2020-03-30,956,876,241,45,44,51,26,5,85
2020-01-06,0,0,0,0,0,0,0,0,3226
2019-04-22,4,0,0,0,1,0,0,0,126
2019-06-03,2,0,0,0,1,0,0,0,1993
2020-01-13,48,0,0,8,9,0,0,1,180
2020-07-20,121,295,28,0,11,15,8,0,51
2020-05-25,49,168,30,0,6,5,5,0,135
2020-03-16,0,0,0,0,0,0,0,0,1692
2019-02-25,1,0,0,0,1,0,0,0,2101
2019-11-25,3,18,0,0,1,2,0,0,102
2020-07-13,0,0,0,0,0,0,0,0,4915
2019-09-30,0,0,0,0,0,0,0,0,3610
2020-05-18,2,0,0,0,1,0,0,0,4834
2019-02-18,0,0,0,0,0,0,0,0,3737
2019-06-03,45,2,65,1,3,2,4,1,2813
2019-08-26,679,10,89,2,15,7,9,1,68
2020-07-27,0,0,0,0,0,0,0,0,372
2019-09-23,32,7,5,0,3,1,2,0,7
2019-09-16,16,106,85,0,3,3,2,0,140
2019-10-28,199,34,71,0,8,3,8,0,124
2019-04-29,0,0,0,0,0,0,0,0,2554
2020-03-30,13,0,0,0,3,0,0,0,21
2020-05-18,0,0,0,0,0,0,0,0,1403
2019-08-05,4,0,0,0,1,0,0,0,4220
2020-01-06,385,57,285,10,12,8,6,1,174
2019-12-16,0,0,2,0,0,0,1,0,162
2019-04-15,4,1,1,0,1,1,1,0,2150
2020-05-18,88,114,37,2,5,6,7,1,56
2020-04-13,74,5,5,0,3,2,2,0,2691
2019-11-04,74,1,0,5,4,1,0,2,133
2020-01-27,0,0,0,0,0,0,0,0,2454
2019-03-11,0,0,0,4,0,0,0,1,88
2019-07-01,24,42,0,0,2,2,0,0,3851
2019-06-17,0,0,0,0,0,0,0,0,163
2020-05-18,37,145,36,0,5,8,3,0,135
2020-06-08,14,0,0,0,1,0,0,0,3665
2020-01-13,1338,9,1336,10,13,3,13,2,50
2020-06-01,0,0,0,0,0,0,0,0,2255
2020-07-20,122,0,1394,19,25,0,61,2,65
2019-12-09,280,2,64,0,2,1,2,0,2444
2020-04-27,52,180,5,0,4,4,3,0,140
2019-09-23,0,0,0,0,0,0,0,0,941
2020-01-06,5,1,0,0,2,1,0,0,3413
2020-04-20,0,0,6,0,0,0,2,0,2083
2020-07-20,11,16,0,0,1,1,0,0,2544
2019-11-18,0,0,0,0,0,0,0,0,3718
2020-03-16,0,0,0,0,0,0,0,0,26
2020-03-09,16,6,1,0,1,1,1,0,4620
2019-05-20,7,11,0,0,1,1,0,0,2403
2020-03-02,0,0,21,0,0,0,1,0,2596
2020-04-13,1,0,0,0,1,0,0,0,3401
2020-07-06,35,7,19,0,2,2,4,0,2117
2020-05-18,0,0,0,0,0,0,0,0,4629
2019-07-29,0,0,0,0,0,0,0,0,324
2019-06-10,0,0,0,0,0,0,0,0,2899
2019-07-08,0,0,0,0,0,0,0,0,163
2020-02-17,226,162,75,0,7,8,8,0,147
2020-07-20,0,0,0,0,0,0,0,0,2699
2020-03-09,4,0,0,95,4,0,0,2,133
2019-12-09,3,11,0,0,1,1,0,0,2544
2020-01-13,6,0,0,0,2,0,0,0,661
2019-02-25,18,0,0,0,2,0,0,0,197
2019-11-04,9,3,0,0,3,2,0,0,78
2019-11-25,0,0,0,0,0,0,0,0,771
2020-03-16,0,0,0,0,0,0,0,0,4358
2020-07-20,107,302,43,2,2,4,3,1,27
2019-11-18,89,28,0,11,5,2,0,1,193
2020-06-08,201,0,11,0,3,0,2,0,616
2020-03-16,0,0,0,0,0,0,0,0,137
2020-07-06,0,0,0,0,0,0,0,0,2190
2020-07-13,4,9,27,0,2,1,4,0,2117
2019-11-18,44,0,0,0,2,0,0,0,4138
2020-02-24,4,0,0,0,1,0,0,0,4346
2019-10-07,414,123,120,21,11,5,11,2,52
2019-01-21,12,13,0,0,1,1,0,0,4916
2019-03-04,38,0,1,0,1,0,1,0,7
2020-04-20,0,0,0,0,0,0,0,0,1541
2020-04-20,0,0,0,0,0,0,0,0,2338
2019-07-15,7,0,0,0,2,0,0,0,2360
2020-02-10,231,10,22,0,5,3,3,0,105
2020-05-18,0,0,0,0,0,0,0,0,2575
2019-10-14,45,14,0,0,1,1,0,0,3557
2020-06-29,2,0,0,6,1,0,0,1,81
2019-12-09,3,0,0,0,1,0,0,0,4615
2020-02-17,5,0,0,0,2,0,0,0,3664
2020-02-03,0,0,0,0,0,0,0,0,4785
2020-06-15,1,0,3,0,1,0,1,0,4058
2020-04-20,13,0,0,3,1,0,0,1,2188
2020-04-20,0,0,0,0,0,0,0,0,3579
2020-01-06,653,1221,123,0,8,10,11,0,13
2019-08-05,3,0,0,0,1,0,0,0,469
2020-01-27,0,0,0,0,0,0,0,0,579
2020-04-06,2,0,0,0,1,0,0,0,2955
2019-12-02,9,39,0,0,4,3,0,0,3828
2019-09-02,0,7,0,0,0,1,0,0,5058
2020-05-11,0,0,0,0,0,0,0,0,396
2020-07-13,7,0,87,0,1,0,1,0,4200
2019-05-06,138,213,60,4,4,3,6,1,147
2019-01-14,0,0,0,0,0,0,0,0,3238
2019-10-14,0,0,0,0,0,0,0,0,1400
2020-06-29,1,0,0,0,1,0,0,0,372
2019-12-09,2,0,0,0,1,0,0,0,4702
2020-07-13,0,0,0,0,0,0,0,0,2631
2019-10-14,0,0,6,0,0,0,1,0,2476
2019-01-14,38,0,0,26,4,0,0,2,68
2020-07-13,0,0,0,0,0,0,0,0,716
2019-05-06,27,0,1,0,2,0,1,0,50
2020-02-17,0,0,0,0,0,0,0,0,4972
2020-04-13,81,19,47,0,3,1,2,0,129
2020-01-06,0,0,0,0,0,0,0,0,716
2019-04-01,13,10,28,0,5,3,5,0,54
2019-07-15,2,0,0,0,1,0,0,0,4179
2019-03-18,0,0,0,0,0,0,0,0,4574
2020-06-08,0,0,0,0,0,0,0,0,37
2019-06-24,41,104,0,0,2,2,0,0,3851
2019-01-21,6,3,43,0,1,2,2,0,162
2019-12-23,0,0,0,0,0,0,0,0,2922
2020-01-06,0,0,0,0,0,0,0,0,4784
2020-02-10,1510,2,38,0,11,1,7,0,4
2019-09-02,0,0,0,0,0,0,0,0,4950
2020-01-06,0,0,0,0,0,0,0,0,3629
2019-09-02,0,0,0,0,0,0,0,0,3558
2019-10-21,0,0,0,0,0,0,0,0,1155
2020-02-17,11,12,0,0,2,1,0,0,3888
2020-03-09,0,0,0,0,0,0,0,0,1134
2019-04-29,0,0,0,0,0,0,0,0,2811
2019-05-06,0,0,0,0,0,0,0,0,3238
2020-06-22,1,0,0,0,1,0,0,0,1535
2020-03-30,0,0,2,0,0,0,1,0,196
2019-11-04,0,0,0,0,0,0,0,0,162
2020-05-11,61,0,0,0,4,0,0,0,1902
2019-12-02,10,1,1,0,1,1,1,0,145
2020-06-01,3,5,0,1,1,1,0,1,3557
2020-06-15,14,0,0,0,3,0,0,0,1902
2019-12-16,0,0,0,0,0,0,0,0,4718
2020-02-17,0,0,0,0,0,0,0,0,190
2020-03-09,0,5,1,0,0,1,1,0,2803
2019-03-18,166,15,31,13,6,3,3,1,174
2020-04-20,4,0,0,0,1,0,0,0,21
2020-01-27,60,0,70,0,4,0,3,0,98
2019-11-18,7,4,4,0,1,1,1,0,2508
2020-04-13,0,0,0,0,0,0,0,0,3967
2020-05-04,8,0,0,0,1,0,0,0,3908
2019-11-25,0,0,0,0,0,0,0,0,4074
2019-11-25,48,11,0,0,2,2,0,0,2683
2020-01-20,367,40,199,1,9,6,6,1,174
2019-08-19,109,0,0,19,6,0,0,2,183
2019-09-23,0,0,0,0,0,0,0,0,1447
2019-10-28,0,0,0,0,0,0,0,0,3201
2020-03-23,3,6,0,0,1,2,0,0,3557
2020-07-27,19,2,95,0,3,2,4,0,4140
2019-11-11,2,1,1,0,1,1,1,0,5139
2020-01-20,162,2,95,0,5,2,4,0,61
2020-02-10,0,0,0,0,0,0,0,0,2509
2020-03-30,91,0,4,0,2,0,3,0,469
2020-02-24,14,12,8,0,2,3,3,0,194
2019-02-18,3,0,0,0,1,0,0,0,4986
2020-07-20,0,0,0,2,0,0,0,1,81
2019-09-09,120,0,24,0,3,0,2,0,36
2020-05-04,0,0,0,0,0,0,0,0,1523
2020-03-23,0,0,0,1,0,0,0,1,661
2019-10-14,0,0,0,0,0,0,0,0,2033
2019-04-01,701,0,1,6,9,0,1,1,146
2019-09-30,4,0,0,0,1,0,0,0,64
2019-12-09,0,0,4,0,0,0,1,0,28
2019-04-15,0,0,0,0,0,0,0,0,80
2020-04-27,0,0,9,0,0,0,1,0,3712
2019-09-30,0,0,0,0,0,0,0,0,3391
2019-01-14,6,0,0,0,1,0,0,0,4778
2019-11-18,0,0,0,0,0,0,0,0,81
2020-07-27,0,0,0,0,0,0,0,0,3350
2019-04-22,160,32,117,0,3,2,1,0,1
2020-01-27,0,0,0,2,0,0,0,1,4878
2019-11-25,2,0,0,0,1,0,0,0,1591
2019-04-29,54,14,6,0,4,1,2,0,87
2020-07-27,0,0,0,0,0,0,0,0,2444
2019-12-02,0,0,0,0,0,0,0,0,771
2019-09-16,6,0,5,0,2,0,2,0,153
2020-06-22,0,0,0,0,0,0,0,0,2122
2019-12-23,2,3,3,0,1,1,1,0,3509
2020-06-29,123,10,391,2,9,5,7,2,4436
2019-07-08,0,0,0,0,0,0,0,0,4844
2020-02-10,133,8,41,4,5,2,4,1,103
2019-02-18,24,0,76,0,4,0,3,0,4436
2019-11-18,328,529,153,8,18,14,13,2,167
2019-04-29,29,0,1,0,6,0,1,0,148
2020-02-10,12,0,7,0,3,0,1,0,3967
2019-04-29,9,0,0,0,1,0,0,0,1591
2019-08-12,3,0,0,0,1,0,0,0,352
2020-02-10,0,0,0,0,0,0,0,0,1902
2019-04-01,0,0,0,0,0,0,0,0,2696
2019-11-18,8,199,0,0,1,1,0,0,3488
2019-10-14,0,0,0,0,0,0,0,0,4309
2019-11-04,0,0,0,0,0,0,0,0,747
2019-08-26,0,0,7,0,0,0,1,0,417
2019-11-04,1,0,0,0,1,0,0,0,197
2020-05-04,0,0,0,0,0,0,0,0,2531
2019-11-18,11,33,22,0,1,1,1,0,2041
2020-06-29,0,25,0,0,0,1,0,0,1991
2019-01-21,0,0,0,0,0,0,0,0,1902
2019-09-16,0,0,0,0,0,0,0,0,3899
2019-12-16,0,4,0,0,0,1,0,0,417
2019-07-01,1,0,8,0,1,0,2,0,195
2020-01-27,0,0,0,0,0,0,0,0,182
2019-07-01,9,0,0,0,1,0,0,0,3813
2020-01-20,1,0,0,0,1,0,0,0,4459
2019-07-29,0,0,0,0,0,0,0,0,3974
2020-06-15,9,27,0,0,1,1,0,0,1199
2020-01-27,0,0,0,0,0,0,0,0,3846
2020-02-03,24,0,0,1,3,0,0,1,72
2019-12-23,0,0,0,0,0,0,0,0,4010
2020-05-25,4,0,0,0,2,0,0,0,21
2019-10-14,7,0,0,0,1,0,0,0,3496
2020-02-17,0,0,0,2,0,0,0,1,163
2020-03-09,0,0,0,0,0,0,0,0,957
2019-08-05,30,12,104,0,5,5,5,0,67
2019-12-30,0,0,0,0,0,0,0,0,4358
2020-05-25,0,0,0,0,0,0,0,0,3284
2019-10-21,68,27,66,1,6,4,6,1,73
2019-09-09,64,99,11,0,3,3,1,0,4129
2019-03-04,1,0,0,0,1,0,0,0,3188
2019-07-08,1,12,0,0,1,1,0,0,3828
2019-10-14,21,29,13,0,3,1,5,0,2117
2020-02-17,2,1,0,0,1,1,0,0,406
2020-03-02,0,0,0,0,0,0,0,0,2392
2020-06-08,3,10,0,0,1,1,0,0,1199
2019-09-09,3,1,0,0,1,1,0,0,1329
2020-07-13,225,3,1,1,8,3,1,1,548
2020-05-18,1,0,0,0,1,0,0,0,5144
2019-12-23,0,0,0,0,0,0,0,0,2615
2020-03-30,0,0,0,0,0,0,0,0,4642
2019-10-21,0,0,0,0,0,0,0,0,531
2020-04-20,29,14,9,0,3,2,3,0,2740
2020-01-13,0,0,5,0,0,0,1,0,2338
2019-07-22,22,0,15,4,4,0,1,1,191
2019-12-23,0,0,0,0,0,0,0,0,2188
2020-02-03,97,9,0,0,1,1,0,0,4259
2019-07-15,11,7,18,0,3,2,2,0,89
2019-07-22,59,9,260,27,8,4,10,2,55
2019-12-30,1,0,0,0,1,0,0,0,2044
2019-03-11,0,0,0,0,0,0,0,0,1960
2019-10-28,0,0,0,0,0,0,0,0,1541
2019-11-18,0,0,0,0,0,0,0,0,3057
2019-03-18,0,0,0,0,0,0,0,0,1077
2019-03-18,2,7,3,0,1,1,1,0,30
2019-06-03,5,0,12,0,1,0,1,0,4461
2019-07-22,0,0,0,0,0,0,0,0,3483
2019-07-22,320,0,0,0,6,0,0,0,4
2019-11-11,1,0,0,0,1,0,0,0,2508
2019-02-11,0,0,0,0,0,0,0,0,1049
2019-11-04,106,0,3,0,4,0,2,0,186
2019-04-29,0,0,0,0,0,0,0,0,1600
2019-12-09,1,0,0,0,1,0,0,0,2146
2019-08-19,2,0,0,0,1,0,0,0,93
2019-03-11,13,0,0,0,1,0,0,0,2447
2019-03-11,0,0,0,0,0,0,0,0,1077
2019-10-14,0,0,0,0,0,0,0,0,4731
2019-09-02,72,34,0,0,1,1,0,0,3557
2019-10-28,0,0,0,0,0,0,0,0,821
2019-12-16,0,0,0,0,0,0,0,0,2922
2019-06-24,0,0,0,0,0,0,0,0,138
2019-12-23,0,0,0,0,0,0,0,0,1159
2019-06-17,51,4,0,0,3,2,0,0,42
2019-02-18,4,0,0,0,1,0,0,0,584
2019-07-08,168,1,0,0,1,1,0,0,3539
2019-05-13,0,0,0,0,0,0,0,0,783
2019-08-26,117,0,3,0,2,0,1,0,616
2019-06-24,0,0,0,0,0,0,0,0,3377
2020-04-06,138,38,47,1,8,5,8,1,147
2020-04-20,1,0,0,11,1,0,0,2,300
2019-10-14,1,0,0,0,1,0,0,0,2560
2019-04-22,267,21,0,1,11,5,0,1,187
2019-08-05,4,0,0,0,1,0,0,0,1159
2019-07-15,0,0,0,0,0,0,0,0,3209
2019-02-25,356,111,157,4,14,7,10,1,3
2019-01-28,0,3,0,0,0,1,0,0,93
2020-03-02,335,2,0,1,7,1,0,1,157
2019-07-29,5,0,0,0,1,0,0,0,137
2020-03-09,0,0,0,0,0,0,0,0,3728
2019-09-16,0,0,0,0,0,0,0,0,2700
2020-02-24,0,0,0,0,0,0,0,0,2319
2020-02-03,402,21,1326,0,4,5,7,0,4691
2019-09-09,0,0,0,0,0,0,0,0,1155
2020-02-03,4,3,0,0,1,1,0,0,218
2019-12-23,1,0,0,0,1,0,0,0,4878
2020-03-30,0,0,0,0,0,0,0,0,3020
2019-06-17,0,2,0,0,0,1,0,0,738
2019-02-25,2,0,2,0,1,0,1,0,2939
2020-06-01,1,0,0,0,1,0,0,0,4705
2019-06-10,0,0,0,0,0,0,0,0,4971
2019-08-05,24,0,0,0,1,0,0,0,4593
2019-07-15,11,0,2,0,2,0,1,0,4943
2020-02-24,0,0,0,0,0,0,0,0,4140
2019-01-28,0,0,0,0,0,0,0,0,2101
2019-12-16,0,0,5,0,0,0,1,0,143
2019-08-19,0,0,0,0,0,0,0,0,3703
2020-05-18,6,18,0,0,1,2,0,0,3092
2019-03-18,0,0,0,0,0,0,0,0,1216
2019-11-11,14,7,3,0,1,1,1,0,4209
2020-06-01,0,0,0,0,0,0,0,0,4222
2020-06-22,2,0,0,0,1,0,0,0,5197
2019-11-25,0,0,0,0,0,0,0,0,5040
2019-04-15,0,0,0,0,0,0,0,0,2891
2019-09-02,0,0,0,0,0,0,0,0,1447
2020-04-20,0,0,0,0,0,0,0,0,4084
2019-10-28,0,0,0,0,0,0,0,0,1453
2020-07-20,21,39,0,0,1,1,0,0,4910
2020-04-06,0,0,0,0,0,0,0,0,2358
2020-03-23,7,2,3,0,1,1,1,0,2631
2019-06-17,0,3,0,0,0,1,0,0,135
2019-09-16,1608,1092,4,8,12,10,3,2,187
2019-09-09,14,4,0,0,2,1,0,0,699
2019-09-09,0,0,0,0,0,0,0,0,3779
2020-01-13,5,0,0,0,1,0,0,0,2163
2020-06-08,0,0,0,0,0,0,0,0,1694
2019-04-22,0,0,0,0,0,0,0,0,4116
2020-06-08,0,0,0,0,0,0,0,0,1375
2020-02-17,0,0,0,0,0,0,0,0,1155
2020-06-22,5,1,0,0,1,1,0,0,5187
2019-10-14,381,91,99,1,11,8,8,1,52
2019-11-04,0,0,0,0,0,0,0,0,20
2019-06-17,116,19,117,0,7,5,8,0,124
2019-02-18,0,0,0,0,0,0,0,0,2868
2020-02-03,0,0,5,0,0,0,1,0,3226
2019-01-07,14,0,0,8,3,0,0,2,133
2019-09-23,25,9,52,0,4,3,4,0,17
2019-04-08,0,0,0,0,0,0,0,0,1561
2019-07-22,2,0,0,0,2,0,0,0,1196
2019-03-04,0,0,0,0,0,0,0,0,53
2019-11-25,44,56,6,2,6,4,3,1,15
2019-06-24,0,0,0,0,0,0,0,0,949
2019-07-22,30,40,62,0,3,1,5,0,2117
2019-12-16,0,0,0,0,0,0,0,0,1159
2019-11-25,5,12,0,0,2,1,0,0,105
2019-05-06,110,7,0,0,9,2,0,0,469
2019-09-23,0,0,6,0,0,0,1,0,188
2020-03-09,0,0,0,0,0,0,0,0,4933
2019-04-15,0,0,3,0,0,0,1,0,5129
2020-05-04,0,0,0,0,0,0,0,0,3955
2019-04-08,3,0,0,0,2,0,0,0,2911
2020-01-06,13,0,27,0,1,0,1,0,156
2019-03-04,67,0,0,41,9,0,0,6,199
2020-04-27,2,0,3,0,2,0,1,0,2786
2019-02-18,4,2,0,0,1,1,0,0,2920
2020-06-01,0,0,8,0,0,0,1,0,4200
2019-09-30,0,0,0,0,0,0,0,0,1746
2020-02-17,16,8,1,0,1,1,1,0,957
2019-05-06,0,0,0,0,0,0,0,0,20
2020-02-03,9,0,5,0,1,0,1,0,3186
2020-02-10,0,0,0,0,0,0,0,0,2274
2020-01-13,1,0,0,0,1,0,0,0,1391
2019-12-09,0,0,0,0,0,0,0,0,4602
2020-01-13,1146,1661,301,8,37,58,35,2,85
2020-07-13,0,0,0,0,0,0,0,0,4916
2019-10-28,0,0,0,0,0,0,0,0,26
2020-01-27,0,0,0,0,0,0,0,0,291
2020-03-23,0,0,0,0,0,0,0,0,1116
2019-07-08,0,0,0,0,0,0,0,0,143
2020-07-27,5,27,9,0,1,1,1,0,4910
2020-06-22,20,27,5,0,4,5,1,0,4809
2020-04-06,30,4,0,0,1,1,0,0,4916
2019-05-27,4,0,5,0,1,0,1,0,1885
2020-03-16,0,0,0,0,0,0,0,0,1155
2020-03-09,152,0,459,10,26,0,51,2,65
2020-01-13,3,2,0,0,1,1,0,0,404
2019-04-29,0,0,0,0,0,0,0,0,1128
2020-01-13,16,19,3,0,1,1,1,0,3041
2020-04-27,0,0,0,0,0,0,0,0,3741
2019-11-18,0,0,0,0,0,0,0,0,1159
2020-05-25,2,0,0,0,1,0,0,0,4259
2020-06-15,0,0,1,0,0,0,1,0,4229
2020-05-04,0,0,0,0,0,0,0,0,2609
2020-04-27,37,178,107,0,4,6,4,0,135
2020-04-13,0,0,1,0,0,0,1,0,3303
2020-06-08,48,0,0,0,1,0,0,0,2834
2019-02-25,37,13,4,0,2,1,2,0,25
2019-11-11,8,0,0,0,1,0,0,0,699
2019-04-29,0,0,0,0,0,0,0,0,1399
2019-12-23,0,0,21,0,0,0,1,0,143
2020-01-27,0,0,0,0,0,0,0,0,3635
2020-05-25,0,1,9,0,0,1,1,0,3903
2019-01-21,1,0,0,0,1,0,0,0,1622
2019-04-22,63,2,0,0,7,2,0,0,180
2019-04-08,115,4,43,2,4,2,3,1,91
2019-03-25,1,0,0,0,1,0,0,0,3557
2020-01-20,0,0,0,0,0,0,0,0,4364
2019-02-11,1,1,34,0,1,1,3,0,178
2020-03-23,1515,0,362,1,15,0,11,1,82
2019-05-13,21,20,19,0,2,1,1,0,124
2019-12-09,325,10,1141,0,3,3,7,0,4691
2020-04-13,3,4,0,0,3,1,0,0,219
2019-01-07,17,0,0,0,2,0,0,0,3828
2020-04-13,0,0,0,0,0,0,0,0,3717
2020-04-13,0,0,0,0,0,0,0,0,163
2019-07-29,6,1,13,0,1,1,1,0,162
2019-07-29,2614,1,437,7,17,1,9,2,82
2019-10-21,0,0,0,0,0,0,0,0,702
2020-01-27,0,0,0,0,0,0,0,0,153
2019-12-30,166,0,37,3,5,0,4,2,98
2020-07-13,0,0,0,0,0,0,0,0,1538
2020-04-06,0,0,0,0,0,0,0,0,4370
2019-04-22,2,0,14,0,1,0,1,0,2
2019-08-26,1,0,0,3,1,0,0,1,123
2020-07-27,86,0,22,0,4,0,2,0,2911
2020-01-13,5,0,16,0,1,0,1,0,25
2020-06-01,253,729,67,0,6,9,9,0,13
2020-06-29,1,0,0,0,1,0,0,0,138
2019-03-25,27,3,13,5,2,2,1,1,64
2019-09-02,0,0,0,0,0,0,0,0,3735
2020-01-06,23,13,0,0,2,1,0,0,2683
2020-01-20,1163,2,1345,14,16,1,13,2,50
2019-05-20,0,0,0,0,0,0,0,0,2496
2020-02-17,11,0,2,0,1,0,1,0,1615
2020-05-25,8,1,0,0,1,1,0,0,3707
2020-01-06,0,0,0,0,0,0,0,0,1235
2019-06-03,0,0,0,0,0,0,0,0,2899
2020-06-08,0,0,0,0,0,0,0,0,441
2019-08-05,0,0,0,0,0,0,0,0,1494
2019-01-28,0,0,0,0,0,0,0,0,2779
2020-02-03,0,0,10,0,0,0,3,0,1278
2020-01-13,40,0,0,0,1,0,0,0,1436
2020-07-06,0,0,0,0,0,0,0,0,372
2020-06-08,8,0,0,0,2,0,0,0,3413
2019-07-01,10,0,32,0,2,0,3,0,2813
2019-12-02,54,0,0,0,1,0,0,0,32
2019-10-07,0,0,0,0,0,0,0,0,2924
2020-01-06,0,0,0,0,0,0,0,0,373
2019-12-09,1,0,0,0,1,0,0,0,81
2020-06-29,0,0,0,0,0,0,0,0,214
2019-12-02,0,0,0,0,0,0,0,0,800
2020-03-09,8,0,0,2,1,0,0,1,2307
2020-01-06,14,0,1,0,1,0,1,0,2163
2019-07-01,3,3,0,0,1,1,0,0,2151
2019-11-18,49,0,0,1,7,0,0,1,180
2019-12-09,3,1,0,0,3,1,0,0,3413
2019-12-16,0,0,1,0,0,0,1,0,2064
2019-04-08,0,0,0,0,0,0,0,0,4427
2019-01-21,0,2,0,0,0,1,0,0,2670
2019-12-30,32,0,40,0,4,0,9,0,200
2020-05-04,0,0,0,0,0,0,0,0,3350
2019-10-07,23,34,0,0,3,2,0,0,3828
2019-04-01,75,4,45,0,6,3,6,0,103
2019-09-02,0,0,0,0,0,0,0,0,1100
2020-02-10,3,0,0,0,1,0,0,0,2879
2020-04-27,0,0,0,0,0,0,0,0,142
2020-04-27,19,0,0,0,1,0,0,0,4077
2020-03-09,694,302,281,1,11,8,9,1,52
2019-08-26,0,0,0,0,0,0,0,0,5086
2019-10-28,37,3,130,5,5,1,9,2,55
2019-09-02,0,0,0,0,0,0,0,0,5005
2020-01-13,0,0,0,0,0,0,0,0,2618
2020-02-24,0,0,0,0,0,0,0,0,1158
2019-04-22,1,0,0,0,1,0,0,0,3774
2020-06-01,210,6,761,0,4,5,7,0,4691
2019-12-23,0,0,0,0,0,0,0,0,463
