ALEXA_RANK,EMPLOYEE_RANGE,INDUSTRY,id
16000001.0,2 to 5,Unknown,5135
483331.0,26 to 50,Unknown,1166
16000001.0,1001 to 10000,Unknown,4166
4493216.0,2 to 5,Unknown,1308
7190407.0,6 to 10,Unknown,4612
16000001.0,2 to 5,Unknown,2681
16000001.0,2 to 5,Unknown,3654
16000001.0,2 to 5,Unknown,4625
16000001.0,2 to 5,Unknown,3067
16000001.0,1,Unknown,1936
205011.0,1001 to 10000,Unknown,314
16000001.0,1,Unknown,4580
16000001.0,2 to 5,Unknown,540
510724.0,6 to 10,Unknown,3648
16000001.0,1,Unknown,2279
16000001.0,26 to 50,Unknown,4345
16000001.0,2 to 5,Unknown,2082
16000001.0,6 to 10,Unknown,1561
1484985.0,2 to 5,Unknown,4346
16000001.0,2 to 5,Unknown,1128
16000001.0,6 to 10,Unknown,2902
16000001.0,1,Unknown,3582
6697295.0,2 to 5,Unknown,4334
16000001.0,26 to 50,Unknown,578
16000001.0,2 to 5,Unknown,5121
16000001.0,6 to 10,Unknown,1362
16000001.0,6 to 10,Unknown,2823
2189693.0,51 to 200,Unknown,1958
284491.0,26 to 50,Unknown,2314
16000001.0,1,Unknown,2466
16000001.0,6 to 10,Unknown,506
16000001.0,2 to 5,Unknown,3747
389079.0,1001 to 10000,Unknown,443
16000001.0,2 to 5,Unknown,4978
4414191.0,6 to 10,Unknown,762
16000001.0,1,Unknown,678
16000001.0,6 to 10,Unknown,2980
16000001.0,6 to 10,Unknown,382
16000001.0,2 to 5,Unknown,627
16000001.0,2 to 5,Unknown,2385
663415.0,201 to 1000,Unknown,3547
16000001.0,6 to 10,Unknown,1315
6715185.0,201 to 1000,Unknown,4698
16000001.0,1,Unknown,3544
16000001.0,2 to 5,Unknown,4547
6418998.0,11 to 25,Unknown,822
16000001.0,1,Unknown,5030
16000001.0,51 to 200,Unknown,3680
16000001.0,1001 to 10000,Unknown,3641
16000001.0,Unknown,Technology - Software,2991
758864.0,6 to 10,Unknown,4440
1639365.0,11 to 25,Unknown,2704
16000001.0,6 to 10,Unknown,2540
6162311.0,11 to 25,Unknown,3860
16000001.0,1,Unknown,4839
9522456.0,201 to 1000,Unknown,1464
777744.0,6 to 10,Unknown,3753
16000001.0,2 to 5,Unknown,3073
16000001.0,1,Unknown,425
2148177.0,1,Unknown,1882
16000001.0,2 to 5,Unknown,1173
16000001.0,2 to 5,Unknown,3748
16000001.0,26 to 50,Unknown,3291
16000001.0,11 to 25,Unknown,651
16000001.0,2 to 5,Unknown,3202
1145941.0,201 to 1000,Unknown,690
16000001.0,6 to 10,Unknown,435
378037.0,11 to 25,Unknown,494
16000001.0,2 to 5,Unknown,750
16000001.0,1,Unknown,4970
16000001.0,1,Unknown,2181
16000001.0,51 to 200,Technology - Software,4098
116853.0,51 to 200,Unknown,1313
16000001.0,2 to 5,Unknown,2765
16000001.0,6 to 10,Unknown,3679
16000001.0,2 to 5,Unknown,2629
16000001.0,1,Unknown,1844
10479.0,11 to 25,Unknown,4703
2547322.0,6 to 10,Unknown,1943
16000001.0,6 to 10,Unknown,698
804704.0,6 to 10,Unknown,2779
4639498.0,6 to 10,Unknown,3317
2495859.0,201 to 1000,Unknown,4926
396287.0,51 to 200,Unknown,714
16000001.0,2 to 5,Unknown,4981
16000001.0,Unknown,INSURANCE,3251
208232.0,"10,001 or more",Unknown,2583
16000001.0,1,Unknown,4042
16000001.0,6 to 10,Unknown,3934
6676343.0,11 to 25,Unknown,1297
16000001.0,2 to 5,Unknown,1375
16000001.0,2 to 5,Unknown,2312
16000001.0,2 to 5,Unknown,3837
16000001.0,6 to 10,Unknown,416
16000001.0,2 to 5,Unknown,4156
16000001.0,51 to 200,Unknown,3546
7131281.0,11 to 25,Unknown,4829
16000001.0,1,Unknown,859
87806.0,201 to 1000,Unknown,844
16000001.0,6 to 10,Unknown,5045
16000001.0,2 to 5,Unknown,3796
16000001.0,1,Unknown,2447
16000001.0,26 to 50,Unknown,1087
16000001.0,1,Unknown,2108
16000001.0,26 to 50,Unknown,4115
16000001.0,2 to 5,Unknown,2801
16000001.0,1,Unknown,4693
16000001.0,11 to 25,Unknown,209
70968.0,26 to 50,Unknown,4781
16000001.0,6 to 10,Unknown,1001
16000001.0,11 to 25,Unknown,2174
1161278.0,201 to 1000,Unknown,2193
3528384.0,51 to 200,Unknown,3933
4024257.0,26 to 50,Unknown,2901
16000001.0,26 to 50,Unknown,1299
16000001.0,26 to 50,Unknown,5078
1648717.0,6 to 10,Unknown,4607
16000001.0,26 to 50,Unknown,5023
16000001.0,51 to 200,Unknown,2281
16000001.0,2 to 5,Unknown,3886
16000001.0,2 to 5,Unknown,1892
16000001.0,Unknown,FINANCIAL_SERVICES,3181
931397.0,51 to 200,Unknown,4047
16000001.0,1,Unknown,2688
16000001.0,2 to 5,Unknown,1041
16000001.0,1,Unknown,3665
16000001.0,6 to 10,Unknown,2235
1073924.0,26 to 50,Unknown,707
16000001.0,6 to 10,Unknown,2126
16000001.0,1001 to 10000,Unknown,682
282854.0,201 to 1000,Unknown,4987
2059994.0,201 to 1000,Unknown,260
175349.0,6 to 10,Unknown,3977
16000001.0,6 to 10,Unknown,2014
16000001.0,6 to 10,Unknown,3942
16000001.0,1,Unknown,3920
16000001.0,2 to 5,Unknown,4938
16000001.0,2 to 5,Unknown,4347
8872815.0,6 to 10,Unknown,5153
16000001.0,26 to 50,Unknown,2683
16000001.0,2 to 5,Unknown,4974
16000001.0,51 to 200,Unknown,2989
16000001.0,11 to 25,Unknown,3194
16000001.0,6 to 10,Unknown,559
6122014.0,51 to 200,Unknown,2911
16000001.0,1,Unknown,379
16000001.0,2 to 5,Unknown,5180
4143516.0,201 to 1000,Unknown,2552
16000001.0,2 to 5,Unknown,3833
16000001.0,6 to 10,Unknown,1628
16000001.0,2 to 5,Unknown,4521
16000001.0,2 to 5,Unknown,4494
16000001.0,11 to 25,Unknown,2869
16000001.0,2 to 5,Unknown,4141
2359183.0,26 to 50,Unknown,2983
16000001.0,1,Unknown,1016
16000001.0,11 to 25,Unknown,4686
16000001.0,1,Unknown,4725
1833846.0,26 to 50,Unknown,3231
16000001.0,1001 to 10000,Unknown,3230
364156.0,201 to 1000,Unknown,2024
253.0,2 to 5,Unknown,3142
16000001.0,11 to 25,Unknown,3494
16000001.0,2 to 5,Unknown,4266
16000001.0,2 to 5,Unknown,2152
16000001.0,1,Unknown,3237
8906261.0,6 to 10,Unknown,883
16000001.0,2 to 5,Unknown,1202
16000001.0,6 to 10,Unknown,350
16000001.0,2 to 5,Unknown,448
16000001.0,2 to 5,Unknown,2372
6541931.0,6 to 10,Unknown,945
16000001.0,26 to 50,Unknown,1177
16000001.0,26 to 50,Unknown,4683
16000001.0,1,Unknown,2696
16000001.0,2 to 5,Unknown,4591
16000001.0,1,Unknown,776
817667.0,6 to 10,Unknown,2534
6954982.0,2 to 5,Unknown,5097
16000001.0,11 to 25,Unknown,2591
16000001.0,2 to 5,Unknown,747
820486.0,201 to 1000,Unknown,1588
16000001.0,Unknown,HEALTH_WELLNESS_AND_FITNESS,4016
1645492.0,2 to 5,Unknown,2574
16000001.0,2 to 5,Unknown,267
16000001.0,1,Unknown,4394
16000001.0,6 to 10,Unknown,674
16000001.0,26 to 50,Unknown,2080
16000001.0,2 to 5,Unknown,2170
16000001.0,51 to 200,Unknown,3127
16000001.0,1,Unknown,526
16000001.0,1,Unknown,3918
16000001.0,2 to 5,Unknown,4586
16000001.0,2 to 5,Unknown,1521
7583343.0,2 to 5,Unknown,4206
5280.0,1001 to 10000,Unknown,4150
16000001.0,6 to 10,Unknown,1756
16000001.0,2 to 5,Unknown,4794
16000001.0,26 to 50,Unknown,4155
16000001.0,6 to 10,Unknown,1849
16000001.0,6 to 10,Unknown,3526
864210.0,26 to 50,Unknown,1581
16000001.0,1,Unknown,3507
16000001.0,51 to 200,Unknown,614
9628.0,51 to 200,Unknown,558
16000001.0,1,Unknown,4701
16000001.0,1,Unknown,2278
16000001.0,6 to 10,Unknown,1030
16000001.0,1,Unknown,4389
16000001.0,2 to 5,Unknown,4263
16000001.0,2 to 5,Unknown,2495
16000001.0,26 to 50,Unknown,3359
88081.0,26 to 50,Unknown,1884
16000001.0,1001 to 10000,Unknown,1107
2363405.0,11 to 25,Unknown,334
16000001.0,2 to 5,Unknown,2744
7482707.0,6 to 10,Unknown,2258
16000001.0,1,Unknown,3102
16000001.0,6 to 10,Unknown,2781
16000001.0,6 to 10,Unknown,4312
16000001.0,6 to 10,Unknown,4751
16000001.0,6 to 10,Unknown,3029
16000001.0,26 to 50,Unknown,3314
16000001.0,6 to 10,Unknown,4157
16000001.0,1,Unknown,5149
16000001.0,1,Unknown,1344
16000001.0,2 to 5,Unknown,1437
16000001.0,2 to 5,Unknown,2532
16000001.0,51 to 200,Unknown,3568
16000001.0,1,Unknown,3626
16000001.0,26 to 50,Unknown,4783
16000001.0,1,Unknown,259
16000001.0,6 to 10,Unknown,2396
16000001.0,26 to 50,Unknown,1712
16000001.0,2 to 5,Unknown,4914
2292574.0,6 to 10,Unknown,760
16000001.0,1,Unknown,4910
16000001.0,6 to 10,Unknown,4955
27913.0,11 to 25,Unknown,1127
16000001.0,51 to 200,Technology - Software,970
16000001.0,26 to 50,Unknown,3427
2679207.0,6 to 10,Unknown,3151
795908.0,201 to 1000,Unknown,916
16000001.0,2 to 5,Unknown,2379
215229.0,201 to 1000,Unknown,4529
16000001.0,6 to 10,Unknown,3736
16000001.0,6 to 10,Unknown,652
16000001.0,6 to 10,Unknown,2670
16000001.0,26 to 50,Unknown,3025
16000001.0,11 to 25,Unknown,2332
16000001.0,11 to 25,Unknown,2849
16000001.0,2 to 5,Unknown,782
16000001.0,2 to 5,Unknown,728
16000001.0,2 to 5,Unknown,3893
16000001.0,6 to 10,Unknown,2503
16000001.0,2 to 5,Unknown,1493
16000001.0,2 to 5,Unknown,2131
16000001.0,1,Unknown,4341
16000001.0,2 to 5,Unknown,921
16000001.0,1,Unknown,3123
16000001.0,2 to 5,Unknown,1328
16000001.0,2 to 5,Unknown,1953
16000001.0,2 to 5,Unknown,3479
16000001.0,11 to 25,Unknown,2240
6108001.0,6 to 10,Unknown,3802
16000001.0,11 to 25,Unknown,534
16000001.0,2 to 5,Unknown,3197
16000001.0,1,Unknown,3432
16000001.0,2 to 5,Unknown,552
16000001.0,2 to 5,Unknown,4118
1589078.0,6 to 10,Unknown,3075
16000001.0,26 to 50,Unknown,3858
16000001.0,51 to 200,Unknown,5014
566333.0,11 to 25,Unknown,2649
5195997.0,51 to 200,Unknown,1089
16000001.0,2 to 5,Unknown,1079
16000001.0,1,Unknown,2409
1821308.0,6 to 10,Unknown,2748
16000001.0,1,Unknown,4911
16000001.0,2 to 5,Unknown,3225
16000001.0,1,Unknown,359
16000001.0,1,Unknown,3449
16000001.0,2 to 5,Unknown,1538
16000001.0,1,Unknown,4147
16000001.0,1,Unknown,1839
16000001.0,11 to 25,Unknown,3958
16000001.0,6 to 10,Unknown,3212
16000001.0,2 to 5,Unknown,4769
16000001.0,6 to 10,Unknown,4776
16000001.0,1,Unknown,4931
796818.0,201 to 1000,Unknown,575
16000001.0,2 to 5,Unknown,1421
16000001.0,2 to 5,Unknown,989
288869.0,2 to 5,Unknown,5114
72426.0,26 to 50,Unknown,4287
16000001.0,26 to 50,Unknown,3168
16000001.0,1,Unknown,486
16000001.0,2 to 5,Unknown,1316
16000001.0,6 to 10,Unknown,3288
16000001.0,1,Unknown,2731
1243934.0,6 to 10,Unknown,4501
16000001.0,1,Unknown,3480
16000001.0,2 to 5,Unknown,5184
16000001.0,6 to 10,Unknown,2050
16000001.0,1,Unknown,686
16000001.0,1,Unknown,735
16000001.0,1,Unknown,4026
6934738.0,11 to 25,Unknown,298
16000001.0,26 to 50,Unknown,3180
16000001.0,1,Unknown,4033
16000001.0,26 to 50,Unknown,854
16000001.0,26 to 50,Unknown,4290
246340.0,1001 to 10000,Unknown,1172
16000001.0,2 to 5,Unknown,5036
16000001.0,11 to 25,Unknown,4869
8056166.0,201 to 1000,Unknown,2947
16000001.0,6 to 10,Unknown,856
16000001.0,6 to 10,Unknown,4137
16000001.0,2 to 5,Unknown,2465
16000001.0,1,Unknown,4893
16000001.0,2 to 5,Unknown,3310
16000001.0,1,Unknown,2324
16000001.0,6 to 10,Unknown,1862
16000001.0,11 to 25,Unknown,4944
16000001.0,11 to 25,Unknown,2207
16000001.0,2 to 5,Unknown,3121
16000001.0,6 to 10,Unknown,2077
16000001.0,1,Unknown,1547
16000001.0,1,Unknown,3238
16000001.0,2 to 5,Unknown,3400
16000001.0,1,Unknown,4837
16000001.0,1,Unknown,1140
2446831.0,26 to 50,Unknown,1099
16000001.0,2 to 5,Unknown,745
6279926.0,6 to 10,Unknown,2010
16000001.0,2 to 5,Unknown,4482
6850473.0,2 to 5,Unknown,1239
16000001.0,51 to 200,Unknown,3678
16000001.0,1,Unknown,2937
16000001.0,2 to 5,Unknown,1674
1810497.0,6 to 10,Unknown,3346
16000001.0,1,Unknown,451
1839476.0,51 to 200,Unknown,4728
3732074.0,6 to 10,Unknown,4641
16000001.0,26 to 50,Unknown,4570
16000001.0,1,Unknown,5069
16000001.0,2 to 5,Unknown,4490
16000001.0,1,Unknown,423
16000001.0,2 to 5,Unknown,459
16000001.0,11 to 25,Unknown,1737
16000001.0,2 to 5,Unknown,2365
9124.0,201 to 1000,Unknown,3396
16000001.0,6 to 10,Unknown,2030
16000001.0,2 to 5,Unknown,3190
1213075.0,11 to 25,Unknown,539
759461.0,6 to 10,Unknown,1047
16000001.0,2 to 5,Unknown,4626
16000001.0,2 to 5,Unknown,2406
16000001.0,2 to 5,Unknown,3668
877953.0,11 to 25,Unknown,3221
16000001.0,2 to 5,Unknown,4075
16000001.0,6 to 10,Unknown,1982
16000001.0,2 to 5,Unknown,717
16000001.0,1,Unknown,4709
16000001.0,1,Unknown,502
16000001.0,6 to 10,Unknown,3633
16000001.0,51 to 200,Unknown,1562
354538.0,1001 to 10000,Unknown,323
16000001.0,11 to 25,Unknown,2042
16000001.0,1,Unknown,4333
16000001.0,2 to 5,Unknown,2051
16000001.0,6 to 10,Unknown,2621
16000001.0,6 to 10,Unknown,2573
16000001.0,1,Unknown,4152
16000001.0,2 to 5,Unknown,4603
16000001.0,2 to 5,Unknown,1478
16000001.0,11 to 25,Unknown,4628
16000001.0,2 to 5,Unknown,3167
10667706.0,6 to 10,Unknown,2825
16000001.0,6 to 10,Unknown,585
16000001.0,2 to 5,Unknown,793
2623834.0,6 to 10,Unknown,2682
16000001.0,2 to 5,Unknown,1219
16000001.0,11 to 25,Unknown,3076
16000001.0,1,Unknown,4606
16000001.0,1,Unknown,3259
16000001.0,1,Unknown,3861
16000001.0,26 to 50,Unknown,5146
16000001.0,2 to 5,Unknown,4451
16000001.0,11 to 25,Unknown,4863
16000001.0,1,Unknown,3405
16000001.0,2 to 5,Unknown,1206
16000001.0,6 to 10,Unknown,563
16000001.0,6 to 10,Unknown,4337
3547986.0,2 to 5,Unknown,1511
16000001.0,26 to 50,Unknown,1418
1700155.0,6 to 10,Unknown,4614
2682800.0,6 to 10,Unknown,4052
16000001.0,1,Unknown,4662
5673673.0,6 to 10,Unknown,3529
16000001.0,1001 to 10000,Technology - Software,3074
16000001.0,201 to 1000,Unknown,4240
4902529.0,26 to 50,Unknown,1397
16000001.0,2 to 5,Unknown,3283
16000001.0,26 to 50,Unknown,2842
16000001.0,6 to 10,Unknown,658
16000001.0,11 to 25,Unknown,2459
16000001.0,6 to 10,Unknown,2470
16000001.0,2 to 5,Unknown,5105
16000001.0,6 to 10,Unknown,3788
16000001.0,2 to 5,Unknown,4338
1541291.0,11 to 25,Unknown,1413
16000001.0,26 to 50,Unknown,4048
16000001.0,1,Unknown,4557
16000001.0,2 to 5,Unknown,1425
16000001.0,1,Unknown,3298
16000001.0,6 to 10,Unknown,1729
1032752.0,201 to 1000,Unknown,1955
16000001.0,1,Unknown,4336
1641314.0,26 to 50,Unknown,4857
16000001.0,6 to 10,Unknown,547
16000001.0,1,Unknown,3274
16000001.0,6 to 10,Unknown,721
1061819.0,11 to 25,Unknown,2391
16000001.0,2 to 5,Unknown,2382
3955222.0,26 to 50,Unknown,2218
16000001.0,6 to 10,Unknown,3871
71490.0,1001 to 10000,Unknown,3174
16000001.0,11 to 25,Unknown,261
16000001.0,1,Unknown,2196
16000001.0,1,Unknown,1536
16000001.0,6 to 10,Unknown,1786
16000001.0,11 to 25,Unknown,351
16000001.0,1,Unknown,2373
16000001.0,2 to 5,Unknown,1389
16000001.0,11 to 25,Unknown,1506
16000001.0,6 to 10,Unknown,668
16000001.0,1,Unknown,499
16000001.0,Unknown,Unknown,1119
16000001.0,Unknown,Unknown,1533
16000001.0,Unknown,Unknown,5158
16000001.0,Unknown,Unknown,3037
16000001.0,Unknown,Unknown,2289
16000001.0,Unknown,Unknown,2669
16000001.0,1001 to 10000,Unknown,3724
16000001.0,Unknown,Unknown,798
16000001.0,Unknown,Unknown,2309
16000001.0,Unknown,Unknown,4027
16000001.0,51 to 200,Unknown,1698
3458309.0,Unknown,Unknown,1412
16000001.0,Unknown,Unknown,985
16000001.0,Unknown,Unknown,4565
16000001.0,Unknown,Unknown,4082
16000001.0,Unknown,Unknown,3935
16000001.0,Unknown,Unknown,3323
16000001.0,Unknown,Unknown,4930
16000001.0,Unknown,Unknown,967
16000001.0,Unknown,Unknown,820
16000001.0,Unknown,Unknown,1529
16000001.0,Unknown,Unknown,4507
16000001.0,Unknown,Unknown,390
16000001.0,Unknown,Unknown,4071
16000001.0,Unknown,Unknown,3256
3010127.0,Unknown,Unknown,3527
16000001.0,Unknown,Unknown,3558
8901885.0,Unknown,Unknown,5095
1095738.0,Unknown,Unknown,1819
16000001.0,Unknown,Unknown,4015
16000001.0,1,Unknown,1888
16000001.0,Unknown,Unknown,622
1516343.0,Unknown,Unknown,4633
16000001.0,Unknown,Unknown,397
16000001.0,Unknown,Unknown,335
16000001.0,Unknown,Unknown,1918
16000001.0,Unknown,Unknown,1210
16000001.0,Unknown,Unknown,5051
16000001.0,Unknown,Unknown,3303
16000001.0,Unknown,Unknown,4179
2935446.0,Unknown,Unknown,1864
16000001.0,Unknown,Unknown,2840
3946379.0,Unknown,Unknown,3484
16000001.0,Unknown,Unknown,3022
16000001.0,Unknown,Unknown,3779
16000001.0,Unknown,Unknown,4867
352198.0,Unknown,Unknown,1353
439654.0,Unknown,Unknown,3154
16000001.0,1,Unknown,1217
16000001.0,Unknown,Unknown,1480
16000001.0,Unknown,Unknown,3137
16000001.0,Unknown,Unknown,5118
16000001.0,Unknown,Unknown,1227
16000001.0,Unknown,Unknown,556
16000001.0,Unknown,Unknown,4984
16000001.0,Unknown,Unknown,4385
16000001.0,1001 to 10000,Unknown,3725
16000001.0,Unknown,Unknown,4008
16000001.0,Unknown,Unknown,1170
4373933.0,Unknown,Unknown,3610
16000001.0,Unknown,Unknown,4124
2369664.0,Unknown,Unknown,5162
16000001.0,Unknown,Unknown,1922
16000001.0,Unknown,Unknown,4773
3202157.0,Unknown,Unknown,2161
16000001.0,Unknown,Unknown,2206
16000001.0,Unknown,Unknown,691
16000001.0,Unknown,Unknown,2439
16000001.0,Unknown,Unknown,3727
4983015.0,Unknown,Unknown,1035
16000001.0,Unknown,Unknown,471
16000001.0,Unknown,Unknown,2271
16000001.0,Unknown,Unknown,1345
6813426.0,Unknown,Unknown,2110
16000001.0,Unknown,Unknown,4714
3506102.0,Unknown,Unknown,4105
16000001.0,1,Unknown,338
16000001.0,Unknown,Unknown,2843
16000001.0,Unknown,Unknown,4736
16000001.0,Unknown,Unknown,3713
16000001.0,Unknown,Unknown,4415
16000001.0,Unknown,Unknown,3541
16000001.0,Unknown,Unknown,1385
16000001.0,Unknown,Unknown,1542
16000001.0,Unknown,Unknown,2062
16000001.0,Unknown,Unknown,3472
5861796.0,Unknown,Unknown,2931
16000001.0,Unknown,Unknown,2560
16000001.0,6 to 10,Unknown,3064
16000001.0,Unknown,Unknown,4544
16000001.0,Unknown,Technology - Software,4135
16000001.0,Unknown,Unknown,1158
16000001.0,Unknown,Unknown,4270
16000001.0,Unknown,Unknown,476
16000001.0,Unknown,Unknown,3901
16000001.0,Unknown,Unknown,2330
16000001.0,Unknown,Unknown,3444
16000001.0,Unknown,Unknown,3305
16000001.0,Unknown,Unknown,299
16000001.0,1001 to 10000,Unknown,4282
16000001.0,Unknown,Unknown,4767
16000001.0,Unknown,Unknown,2706
16000001.0,2 to 5,Unknown,4060
16000001.0,Unknown,Unknown,3937
16000001.0,Unknown,Unknown,1838
16000001.0,Unknown,Unknown,4533
16000001.0,Unknown,Unknown,3415
16000001.0,Unknown,Unknown,1121
16000001.0,1,Unknown,1923
9392424.0,Unknown,Unknown,4805
16000001.0,1,Unknown,3612
2974055.0,Unknown,Unknown,3278
16000001.0,Unknown,Unknown,783
16000001.0,Unknown,Unknown,4243
16000001.0,Unknown,Unknown,3360
16000001.0,Unknown,Unknown,3902
16000001.0,Unknown,Unknown,401
16000001.0,Unknown,Unknown,284
16000001.0,Unknown,Unknown,4072
16000001.0,Unknown,Unknown,210
16000001.0,Unknown,Unknown,1861
16000001.0,Unknown,Unknown,3459
1910862.0,Unknown,Unknown,3347
16000001.0,Unknown,Unknown,713
16000001.0,Unknown,Unknown,4268
16000001.0,1001 to 10000,Unknown,4277
16000001.0,1001 to 10000,Unknown,3723
16000001.0,Unknown,Unknown,3429
8180262.0,Unknown,Unknown,1940
16000001.0,Unknown,Unknown,3299
16000001.0,Unknown,Unknown,263
16000001.0,Unknown,Unknown,2392
8180262.0,Unknown,Unknown,1942
8180262.0,Unknown,Unknown,1941
16000001.0,Unknown,Unknown,2614
16000001.0,Unknown,Unknown,1234
16000001.0,Unknown,Unknown,2590
16000001.0,Unknown,Unknown,766
16000001.0,Unknown,Unknown,4196
16000001.0,Unknown,Unknown,2533
16000001.0,Unknown,Unknown,2204
1545158.0,Unknown,Unknown,1574
16000001.0,Unknown,Unknown,1113
16000001.0,Unknown,Unknown,3569
16000001.0,Unknown,Unknown,4498
16000001.0,Unknown,Unknown,2671
16000001.0,Unknown,Unknown,1456
16000001.0,Unknown,Unknown,4634
16000001.0,Unknown,Unknown,437
16000001.0,Unknown,Unknown,4225
16000001.0,Unknown,Unknown,274
16000001.0,Unknown,Unknown,4639
16000001.0,Unknown,Unknown,1567
16000001.0,Unknown,Unknown,2505
16000001.0,Unknown,Unknown,1872
16000001.0,Unknown,Unknown,3085
16000001.0,Unknown,Unknown,1708
16000001.0,Unknown,Unknown,5080
16000001.0,Unknown,Unknown,4381
16000001.0,Unknown,Unknown,1300
16000001.0,Unknown,Unknown,2128
16000001.0,Unknown,Unknown,2255
16000001.0,Unknown,Unknown,4468
16000001.0,Unknown,Unknown,972
16000001.0,Unknown,Unknown,2160
16000001.0,Unknown,Unknown,4020
16000001.0,Unknown,Unknown,3917
16000001.0,1001 to 10000,Unknown,4283
16000001.0,1001 to 10000,Unknown,4278
16000001.0,1001 to 10000,Unknown,4280
16000001.0,Unknown,Unknown,1012
16000001.0,Unknown,Unknown,4744
16000001.0,Unknown,Unknown,3573
16000001.0,1,Unknown,4568
16000001.0,Unknown,Unknown,1667
16000001.0,Unknown,Unknown,3599
16000001.0,Unknown,Unknown,4481
16000001.0,Unknown,Unknown,3563
16000001.0,"10,001 or more",Unknown,517
16000001.0,Unknown,Unknown,1848
16000001.0,Unknown,Unknown,5087
16000001.0,Unknown,Unknown,4302
16000001.0,Unknown,Unknown,1171
16000001.0,Unknown,Unknown,640
16000001.0,Unknown,Unknown,3470
16000001.0,Unknown,Unknown,3261
16000001.0,Unknown,Unknown,2251
16000001.0,Unknown,Unknown,770
16000001.0,Unknown,Unknown,2686
16000001.0,Unknown,Unknown,3611
16000001.0,Unknown,Unknown,1583
16000001.0,Unknown,Unknown,944
16000001.0,Unknown,Unknown,3567
16000001.0,Unknown,Unknown,3502
16000001.0,Unknown,Unknown,587
16000001.0,Unknown,Unknown,1558
16000001.0,Unknown,Unknown,3315
8478693.0,Unknown,Unknown,1913
16000001.0,Unknown,Unknown,4358
16000001.0,Unknown,Unknown,2872
16000001.0,1001 to 10000,Unknown,4285
16000001.0,Unknown,Unknown,293
16000001.0,Unknown,Unknown,221
16000001.0,Unknown,Unknown,1969
1393544.0,Unknown,Unknown,1023
16000001.0,Unknown,Unknown,1666
16000001.0,Unknown,Unknown,343
16000001.0,Unknown,Unknown,4453
16000001.0,Unknown,Unknown,954
16000001.0,Unknown,Unknown,2537
16000001.0,Unknown,Unknown,1009
16000001.0,Unknown,Unknown,1625
16000001.0,Unknown,Unknown,3898
16000001.0,Unknown,Unknown,4289
7569157.0,Unknown,Unknown,4804
16000001.0,1001 to 10000,Unknown,4281
16000001.0,Unknown,Unknown,2565
16000001.0,1001 to 10000,Unknown,4284
2703066.0,Unknown,Unknown,3391
16000001.0,1001 to 10000,Unknown,4279
16000001.0,Unknown,Unknown,996
16000001.0,Unknown,Unknown,2090
16000001.0,Unknown,Unknown,1519
16000001.0,1,Unknown,5018
16000001.0,2 to 5,Unknown,1736
16000001.0,Unknown,Unknown,1602
16000001.0,Unknown,Unknown,5063
16000001.0,Unknown,Unknown,3762
16000001.0,Unknown,Unknown,3389
16000001.0,Unknown,Unknown,1630
6854509.0,Unknown,Unknown,4259
16000001.0,Unknown,Unknown,3831
16000001.0,Unknown,Unknown,1850
3460681.0,Unknown,Unknown,4583
16000001.0,2 to 5,Unknown,1036
16000001.0,Unknown,Unknown,3407
16000001.0,Unknown,Unknown,3681
16000001.0,Unknown,Unknown,1350
16000001.0,Unknown,Unknown,1321
16000001.0,Unknown,Unknown,5163
16000001.0,Unknown,Unknown,1137
16000001.0,Unknown,Unknown,218
16000001.0,Unknown,Unknown,1312
16000001.0,Unknown,Unknown,2002
16000001.0,Unknown,Unknown,4891
16000001.0,Unknown,Unknown,3606
16000001.0,Unknown,Unknown,4373
8911579.0,Unknown,Unknown,3170
16000001.0,Unknown,Unknown,1338
16000001.0,Unknown,Unknown,901
8890992.0,Unknown,Unknown,4849
16000001.0,1001 to 10000,Unknown,1517
16000001.0,Unknown,Unknown,701
16000001.0,2 to 5,Unknown,1499
16000001.0,Unknown,Unknown,4269
16000001.0,Unknown,Unknown,5073
16000001.0,Unknown,Unknown,1094
16000001.0,Unknown,Unknown,2485
16000001.0,Unknown,Unknown,4123
5247230.0,Unknown,Unknown,4493
16000001.0,Unknown,Unknown,1980
16000001.0,Unknown,Unknown,2182
16000001.0,Unknown,Unknown,3468
16000001.0,Unknown,Unknown,2238
16000001.0,Unknown,Unknown,1447
1700955.0,Unknown,Unknown,1545
16000001.0,Unknown,Unknown,4116
16000001.0,Unknown,Unknown,1945
16000001.0,Unknown,Unknown,788
16000001.0,Unknown,Unknown,3970
16000001.0,Unknown,Unknown,2708
16000001.0,Unknown,Unknown,2600
16000001.0,Unknown,Unknown,4294
16000001.0,Unknown,Unknown,3560
16000001.0,Unknown,Unknown,1187
16000001.0,Unknown,Unknown,683
16000001.0,Unknown,Unknown,709
16000001.0,Unknown,Unknown,4317
16000001.0,Unknown,Unknown,4730
16000001.0,Unknown,Unknown,4110
16000001.0,Unknown,Unknown,1317
16000001.0,Unknown,Unknown,2726
16000001.0,6 to 10,Unknown,1042
16000001.0,Unknown,Unknown,2087
16000001.0,Unknown,Unknown,3545
16000001.0,Unknown,Unknown,5085
16000001.0,Unknown,Unknown,4064
16000001.0,Unknown,Unknown,1405
16000001.0,Unknown,Unknown,4656
16000001.0,Unknown,Unknown,2750
16000001.0,Unknown,Unknown,3750
16000001.0,Unknown,Unknown,2021
16000001.0,Unknown,Unknown,1123
16000001.0,Unknown,Unknown,4674
